decision_id,paper_id,decision_text
_oFmbm-ZIln,C_p3TDhOXW_,Reject
51OIQhQMDx6,CZ8Y3NzuVzO,Accept (Poster)
ZZCG-r1zEJB,CYO5T-YjWZV,Accept (Poster)
2j53W2-QTd,CYHMIhbuLFl,Reject
1K1WgyRZMpI,CU0APx9LMaL,Accept (Poster)
u8OhihSmLUH,CR1XOQ0UTh-,Accept (Poster)
_gWkZrT8pMU,CPfjKI8Yzx,Reject
DAB0YImO8BA,CNA6ZrpNDar,Reject
W3y0fvqjmfT,CMsvjAnW1zE,Reject
UyFG7y5WK7,CLnj31GZ4cI,Reject
MhWcdFq-kdO,CLYe1Yke1r,Reject
L8MLnzfABY,CJmMqnXthgX,Reject
0Mhcm6GTUWM,CHTHamtufWN,Reject
106frcdWYAj,CHLhSw9pSw8,Accept (Poster)
bmvxDR4rC72,CGQ6ENUMX6,Accept (Poster)
3LF_oNwwOU,CGFN_nV1ql,Reject
I1sEb64uZk2,CF-ZIuSMXRz,Accept (Poster)
0PxM0kJ6Uj,CBmJwzneppz,Accept (Poster)
zB_ggx-rr8W,C70cp4Cn32,Accept (Poster)
2uhqwkw724Y,C5th0zC9NPQ,Reject
Ya_S94q-IRw,C5kn825mU19,Reject
iVwwjAuOa3T,C4-QQ1EHNcI,Reject
POqM3srbmjs,C3qvk5IQIJY,Accept (Poster)
ToHnSjA3ChP,C1VUD8RZ5wq,Reject
NKr7yJIdlnY,C0qJUx5dxFb,Accept (Poster)
ZQqMgq4Kj3k,Bx05YH2W8bE,Reject
zWbqCUE-wQf,Bw7VC-DJUM,Reject
IZpKdERNvF,BvrKnFq_454,Reject
h0GIZwHd8q,BtZhsSGNRNi,Accept (Poster)
2_9RqYISfX7,Bpw_O132lWT,Reject
EzlkP0iMnR,BntruCi1uvF,Reject
-_Y-bfyNHKp,BnokSKnhC7F,Reject
irGef-Im90C,Bi2OvVf1KPn,Reject
2NtVuXih4H,BfayGoTV4iQ,Reject
NqZUHT_8Wj1,BbNIbVPJ-42,Accept (Poster)
JzVWRuk7e0V,BXewfAYMmJw,Accept (Poster)
H1yFAS5fZ4M,BW5PuV4V-rL,Reject
LRXRiMubT44,BVSM0x3EDK6,Accept (Poster)
k1mFVn3bgmh,BVPowUU1cR,Reject
_g6_LAWdmR3,BUlyHkzjgmA,Accept (Poster)
L5XHW4H5x_Q,BUPIRa1D2J,Reject
0mig0o1HjbZ,BMua55nUyyt,Reject
GZWfiO2bmt5,BM---bH_RSh,Accept (Poster)
gOOBQyA9PKY,BKIS2NCUro9,Reject
vUB_4r85oy,BIwkgTsSp_8,Reject
cytEEyIkqxM,BIIwfP55pp,Reject
-18ripprlTi,BEs-Q1ggdwT,Reject
mUMByV4mNw1,B9t708KMr9d,Reject
sVTmxnks1xg,B9nDuDeanHK,Reject
-ulE_hvyx7,B8fp0LVMHa,Reject
AA0VjohYEn-,B7v4QMR6Z9w,Accept (Oral)
18u10xwdKpm,B5bZp0m7jZd,Reject
cIrWXm_zfoc,B5VvQrI49Pa,Accept (Poster)
HVyVU0YiSlD,AwPGPgExiYA,Reject
hUUZqlfTNkD,Au1gNqq4brw,Reject
vTKgtbkuLbb,Atpv9GUhRt6,Reject
-TXtqC3n2Mx,Aoq37n5bhpJ,Reject
uGyAa9aqSv5,Ao2-JgYxuQf,Reject
-nvqEnwiHs4,Al7Wpsy49g,Reject
uwRLOCk9-B5,AjrRA6WYSW,Reject
HRRy-KsPmc,Aj4_e50nB8,Reject
8XFeVbCCsB,AhElGnhU2BV,Accept (Poster)
SfmSA2iGmut,AcH9xD24Hd,Reject
oUOGJM0fwLo,AZ4vmLoJft,Reject
jHHqXpdU8I,AY8zfZm0tDd,Accept (Poster)
X4Soaje2gJl,AWOSz_mMAPx,Accept (Poster)
A4ETzzXzTHH,AVKFuhH1Fo4,Reject
EbSHJ5LuEnZ,ATp1nW2FuZL,Accept (Poster)
51aHQi0fML0,AT7jak63NNK,Reject
eQV7LbDISS,ASAJvUPWaDI,Reject
8Hgnvjzmk2F,ARQAdp7F8OQ,Reject
xuka8WB5vug,ARFshOO1Iu,Reject
xnHgq5FrGqV,AMoDLAx6GCC,Reject
7ADOwXXGc2s,AM0PBmqmojH,Reject
81GaFRZbP4q,ALSupSRaBH,Reject
SZvFCZvTsoS,AJY3fGPF1DC,Reject
nBQojDFYksn,AJTAcS7SZzf,Reject
rLQerqzZ7fk,AICNpd8ke-m,Accept (Poster)
EumacoGzRvE,AHm3dbp7D1D,Accept (Poster)
qC2ErkfsUY,AHOs7Sm5H7R,Accept (Poster)
3EyCgFa26V2,ADwLLmSda3,Reject
nCGwpkT7WLz,ADWd4TJO13G,Accept (Poster)
urmfAeA62q,ABZSAe9gNeg,Reject
OJtuCF7qFxR,AAes_3W-2z,Accept (Poster)
UQDWTxAPe10,A993YzEUKB7,Reject
Rqe27Wm3vJ,A7-rYAC-np1,Reject
nD75ftYq1bg,A5VV3UyIQz,Accept (Poster)
i33MBEx1WZh,A2gNouoXE7,Accept (Poster)
NWAgWQetFWB,A-Sp6CR9-AA,Reject
7Mx6qIKa1wp,9z_dNsC4B5t,Accept (Poster)
68BYXNFHTR7,9y4qOAIfA9r,Reject
qkuPstGTNs,9xC2tWEwBD,Accept (Spotlight)
Exp_4x29Dc,9wHe4F-lpp,Reject
I4_JkKYCIiY,9w03rTs7w5,Reject
DID9nYOOcA1,9vCLOXwprc,Reject
uAd6zqjdco5,9uvhpyQwzM_,Accept (Poster)
7W_1EdrSJU,9t0CV2iD5gE,Reject
oL09qUDBJwM,9sF3n8eAco,Reject
0CxuDoTk1vE,9r30XCjf5Dt,Accept (Poster)
uVdykxpUZD,9p2ekP904Rs,Accept (Poster)
VosuEOnETG,9p2CltauWEY,Reject
5mC9GK8CLXn,9nIulvlci5,Reject
4Y3ErIsf1vX,9l9WD4ahJgs,Reject
VV4dmoYTJUD,9l0K4OM-oXE,Accept (Poster)
ZDA3DWpwB4d,9hgEG-k57Zj,Reject
XMVAzS7OB4E,9az9VKjOx00,Reject
yDlq6P7F6my,9_J4DrgC_db,Reject
rvZ_uB1QeoD,9YlaeLfuhJF,Accept (Poster)
9GF0diZZaVd,9Y7_c5ZAd5i,Reject
PHqFZVwDj_1,9WlOIHve8dU,Reject
IAobiE5d8R,9UFIOHeVEh,Reject
Ah8mGqhKd8f,9SS69KwomAM,Accept (Poster)
6zSzCZ0AP27,9QLRCVysdlO,Accept (Poster)
MmO7_9Qk0F,9OHFhefeB86,Accept (Spotlight)
RVatYJBi8b,9MdLwggYa02,Reject
duOGAhj9FQC,9ITXiTrAoT,Accept (Poster)
eQOuxAEZO1R,9GsFOUyUPi,Accept (Poster)
IpSroQfbIN,9GUTgHZgKCH,Reject
zam4jnbrcWd,9GBZBPn0Jx,Accept (Poster)
yIV93tIFVLj,9G5MIc-goqB,Accept (Poster)
XG-LAZs6CA,9FWas6YbmB3,Accept (Poster)
DIqTWYDHcpw,9EsrXMzlFQY,Accept (Spotlight)
HB84l27eo7s,9EKHN1jOlA,Accept (Poster)
cD1-E7ae9bo,9D_Ovq4Mgho,Reject
ooJFbSgM6vK,9DQ0SdY4UIz,Reject
mjNr-GzqxY3,9CG8RW_p3Y,Reject
WWSpvlD1C2,99M-4QlinPr,Reject
APqpRYxOLP8,98ntbCuqf4i,Reject
tiViwjx5VF,98fWAc-sFkv,Reject
j_tEqELhuY-,90JprVrJBO,Accept (Poster)
xIlozHBxMR,8znruLfUZnT,Reject
wQKEs8Q8X7,8yKEo06dKNo,Accept (Spotlight)
aIBORe2xpPj,8xeBUgD8u9,Accept (Poster)
XnhpuNRCNS5,8xLkv08d70T,Accept (Poster)
RKo585pH65,8wqCDnBmnrT,Accept (Poster)
FRLrsJ1oMmA,8wa7HrUsElL,Reject
0-WvuIrcvch,8qsqXlyn-Lp,Reject
QJz8AjucXB_,8q_ca26L1fz,Reject
8DvaDGb4jv9,8qDwejCuCN,Accept (Poster)
OGc9WjBRYt7,8pz6GXZ3YT,Reject
m8ND5clv5P,8nl0k08uMi,Accept (Poster)
YbRbnKBeW--,8nXkyH2_s6,Reject
y-j8oEMSOQ,8mVSD0ETOXl,Reject
lOvXINdn66,8iW8HOidj1_,Reject
z75u6S1S0YK,8e6BrwU6AjQ,Accept (Poster)
Guus-yZTSh,8cpHIfgY4Dj,Accept (Poster)
-G2bNGnUMA,8bZC3CyF-f7,Reject
dA9HDUzV6F,8_7yhptEWD,Reject
A5Y2Zp-pkh,8YFhXYe1Ps,Reject
JBtxyeIW1oq,8Xi5MLFE_IW,Reject
ruSl_ILvyqT,8X2eaSZxTP,Accept (Poster)
Mefm7a0BcrT,8W7LTo_zxdE,Reject
PzOR8nZb9jJ,8VXvj1QNRl1,Accept (Poster)
PvX2s_4eIF,8Sqhl-nF50,Accept (Poster)
2jEMFvLVSXG,8SP2-AiWttb,Reject
SmgnwHjeE_h,8QAXsAOSBjE,Reject
pOdA4ez_klZ,8PS8m9oYtNy,Accept (Spotlight)
ffzGNQrfUO,8Ln-Bq0mZcy,Accept (Poster)
6ezG5-mz2ys,8KhxoxKP3iL,Reject
rY85litDgyS,8IbZUle6ieH,Reject
pgv2SOoFp_N,8HhkbjrWLdE,Accept (Poster)
q3tWSVEthJD,8FRw857AYba,Reject
5zwoXKy1Hlz,8EGmvcCVrmZ,Reject
THOeQizjK7K,8E1-f3VhX1o,Accept (Poster)
-D760xYQjBp,8CjVaaSSVxg,Reject
AvRHP8n_GZz,8CCwiOHx_17,Reject
44ExlaeEoxJ,88_MfcJoJlS,Reject
AgvDJHV4AfR,87ZwsaQNHPZ,Accept (Spotlight)
FH8b-EjbBrG,87Ti3dufEv,Reject
3XTxiFakFK,86t2GlfzFo,Reject
XgPJjMUD9Pf,86PW5gch8VZ,Reject
237JgSQe_6a,85d8bg9RvDT,Reject
r4jDtAiUw_m,84gjULz1t5,Accept (Poster)
ZHcfN3aqtFY,80FMcTSZ6J0,Accept (Spotlight)
b0ljYrXZ-gt,8-sxWOto_iI,Reject
YkabTZ_BNmz,7wCBOfJ8hJM,Accept (Poster)
O8iz9PvF_gF,7uVcpu-gMD,Accept (Poster)
aUeUtrZeVnv,7t1FcJUWhi3,Accept (Poster)
C4xpoms-zY,7qmQNB6Wn_B,Reject
LjjeRZ9ZcGt,7pgFL2Dkyyy,Accept (Poster)
E-Uvjl5BMPD,7nfCtKep-v,Reject
FNEX1moHf-t,7hMenh--8g,Reject
aCS4TLW_csZ,7ehDLD1yoE0,Reject
ZCCeMCRece,7eD88byszZ,Reject
sPWa_Pjm3I,7dpmlkBuJFC,Accept (Poster)
viUSNCIifVe,7apQQsbahFz,Reject
zXQePZcJMwj,7aogOj_VYO0,Accept (Poster)
blU58F7tSHK,7aL-OtQrBWD,Accept (Poster)
xQ1H-peV5Gc,7_G8JySGecm,Accept (Poster)
B6uxWUN7W7,7ZJPhriEdRQ,Reject
X8r_de6U_b5,7Z29QbHxIL,Reject
YRjw_z79vfh,7Yhok3vJpU,Reject
cUmx9f0LETj,7YctWnyhjpL,Reject
aZ1KSWOjdFc,7WwYBADS3E_,Reject
ZVyZjqEG2nB,7UyqgFhPqAd,Reject
k7BsjiIviL1,7TBP8k7TLFA,Reject
Oyuvlu7u2O0,7R7fAoUygoa,Accept (Poster)
sr_Z49fVJpP,7ODIasgLJlU,Reject
FMLO_8jk-b,7MjfPd-Irao,Reject
w7kk4eyUS63,7K0UUL9y9lE,Reject
AKuwKcph79E,7JSTDTZtn7-,Reject
BzbN8qReO-,7IElVSrNm54,Reject
Y0Nh5pxsVF3,7IDIy7Jb00l,Reject
F3qSjZNAzwc,7I12hXRi8F,Accept (Poster)
mmQwMQyQhIQ,7FNqrcPtieT,Accept (Poster)
BCBLoeACvXs,7EDgLu9reQD,Accept (Poster)
_eOwfOa_-6N,78SlGFxtlM,Reject
6drPZnD-CBe,784_F-WCW46,Reject
zBv15-DPZg,76M3pxkqRl,Reject
9lyHx3L63R,73WTGs96kho,Accept (Poster)
9IVa0LquEwK,71zCSP_HuBN,Accept (Poster)
HuBduR4ZmmX,6zaTwpNSsQ2,Accept (Poster)
PSX94XSIT8u,6y3-wzlGHkb,Reject
q2raPE_2e8e,6xHJ37MVxxp,Accept (Poster)
ak-sUlTipR4,6t_dLShIUyZ,Accept (Poster)
NaR5pfs6EDL,6s7ME_X5_Un,Accept (Spotlight)
IN20aY-YlNn,6s480DdlRQQ,Reject
-1XP4RgX0Y4,6puUoArESGp,Accept (Poster)
srobydp_2oh,6puCSjH3hwA,Accept (Spotlight)
MkJ8ZycSzOX,6lH8nkwKRXV,Reject
-EDTAvNb_Jw,6k7VdojAIK,Accept (Poster)
TnFEHQmNZe,6jlNy83JUQ_,Reject
5Z_7HMzo-tR,6isfR3JCbi,Accept (Poster)
iRXjHFh1W0,6htjOqus6C3,Reject
ERaY3d4iXA,6gZJ6f6pU6h,Reject
eVpRQgREJMJ,6fb4mex_pUT,Reject
uq0-Jz7ZGoe,6deUA11mOJ5,Reject
h0rVqvk4aZ,6c6KZUdm1Nq,Reject
pO71Q-kcg2J,6_FjMpi_ebO,Reject
EQJenPqvcM-,6YuRviF_FC-,Reject
LJGXz1U5RwJ,6YEQUn0QICG,Accept (Poster)
prbsw6WouXc,6X_32jLUaDg,Reject
gslGBY-rE5,6VhmvP7XZue,Reject
AT610Psr2Ks,6VPl9khIMz,Reject
GRqFJUWdovz,6UdQLhqJyFD,Accept (Poster)
B8AlMtkrDU,6Tm1mposlrM,Accept (Spotlight)
qHheFbwrabS,6SXNhWc5HFe,Reject
G0OuHbuhmBV,6NFBvWlRXaG,Accept (Poster)
8gKjoKSQQjX,6MaBrlQ5JM,Reject
PUja1FnkWKz,6M4c3WegNtX,Reject
1ZIKu8ItqWK,6Lhv4x2_9pw,Reject
3h7Bg447tjS,6KZ_kUVCfTa,Reject
vFmDH4d6zOL,6IVdytR2W90,Reject
m0-Di_Aq0DY,6HlaJSlQFEj,Reject
ImhTwo7t1p7,6GkL6qM3LV,Reject
3kiVMdBMd-I,6FtFPKw8aLj,Reject
mu7yY9Dkxrc,6FsCHsZ66Fp,Reject
xMTwCvuu1Vw,6FqKiVAdI3Y,Accept (Poster)
BpPn_s8xbfd,6DOZ8XNNfGN,Accept (Poster)
xJss0QWXzZm,6BWY3yDdDi,Reject
stOwmVYw8f5,6BRLOfrMhW,Accept (Poster)
dJPrAe9w1mi,69EFStdgTD2,Reject
bSAlXLEz_Y8,68747kJ0qKt,Reject
WifaP0KeYP,67q9f8gChCF,Reject
xlDw6IRni3K,66H4g_OHdnl,Reject
YiwLZR6HGF,65sCF5wmhpv,Reject
msg0-I6hDj,65MxtdJwEnl,Reject
ioBDoATV8V,60j5LygnmD,Accept (Poster)
zA4TnLNyBvh,5xaInvrGWp,Reject
HMh8XqUfqE1,5wmNjjvGOXh,Reject
DACsSFftjmI,5tJMTHv0l8g,Reject
H35TF6Onzmh,5slGDu_bVc6,Reject
xsyY8RPBSzm,5rc0K0ezhqI,Reject
eq-ilaBwFCx,5qK0RActG1x,Reject
NomiQkLTyD,5mhViEOQxaV,Reject
Q8pW8y6kgN,5m3SEczOV8L,Accept (Spotlight)
ajquv1AZoB3,5lhWG3Hj2By,Accept (Poster)
wIsrSeyErGT,5l9zj5G7vDY,Accept (Poster)
HvNdqpvH0ic,5k8F6UU39V,Accept (Spotlight)
dn2bTg2QzM,5jzlpHvvRk,Accept (Poster)
sc2OJE_vuy,5jRVa89sZk,Accept (Poster)
WP8MKnPBetp,5i4vRgoZauw,Reject
PCqcUzemY2P,5g5x0eVdRg,Reject
KhPwIpqPJ20,5fJ0qcwBNr0,Reject
qCOeEc966Cj,5ZFeGYBBPgs,Reject
0cGkY9o0vwu,5Y21V0RDBV,Accept (Poster)
GSaiWE_MbP6,5WcLI0e3cAY,Reject
mibb9aixsnm,5UY7aZ_h37,Reject
5Lr_RbfxkB8,5USOVm2HkfG,Reject
J0PaZXHw-L,5Spjp0zDYt,Reject
KpdnWRMhEnN,5PiSFHhRe2C,Reject
MWujQIPYpqt,5NsEIflpbSv,Accept (Poster)
Z1D2IIuo5ab,5NA1PinlGFu,Accept (Poster)
We2t4Uliay,5L8XMh667qz,Reject
lk_BsetmAgZ,5K8ZG9twKY,Reject
O5hmu9o8Ybr,5JnS8wROG9,Reject
Tyy6yYmyFF,5IqTrksw9S,Reject
A4nh2hdEfp,5FRJWsiLRmA,Reject
hGh6CNjqmI2,5Dj8rVRg9Ui,Reject
ibZvP_44y5K,5B8YAz6W3eX,Reject
j1J74VQ36xc,54-QTuqSLyn,Reject
BZpXolzI16N,53WS781RzT9,Reject
O4Jiy6aCIMD,4zr9e5xwZ9Y,Reject
VufdRAzE6D7,4xzY5yod28y,Reject
X1WvCj5domf,4vDf4Qtodh,Reject
ChrukG10EH,4sCyjwaVtZ9,Reject
I5K0v0RnKi,4rsTcjH7co,Reject
zK62G4IUX7d,4qgEGwOtxU,Reject
oT3S6iW68u3,4qR3coiNaIv,Accept (Poster)
2D5uje6q8qY,4q8qGBf4Zxb,Reject
c6FRib5ESZe,4mkxyuPcFt,Reject
T8tLmVlFihh,4kWGWoFGA_H,Reject
8o_VKXKwa3,4jXnFYaDOuD,Reject
w7cruZkP_i,4f04RAhMUo6,Reject
0TJZkVmQluM,4emQEegFhSy,Reject
DfU2fwvUZ1o,4dXmpCDGNp7,Accept (Poster)
yS30ecXziIN,4cC0HFuVd2d,Reject
ILVrfoHgIk,4c3WeBTErrE,Reject
c7eO7ZB4Zd,4c0J6lwQ4_,Accept (Poster)
KGxzqHQITOb,4artD3N3xB0,Reject
UeFnkWh7Hmo,4_57x7xhymn,Reject
3kGSD2RZvU,4YzI0KpRQtZ,Reject
eRR078youw,4VixXVZJkoY,Reject
M50OfUtyVCF,4Un_FnHiN8C,Reject
kEGZgNbQIpR,4TSiOTkKe5P,Accept (Poster)
EvGVjxVhhX0,4T489T4yav,Accept (Poster)
Fnmvsgx3pG,4SiMia0kjba,Reject
WiMVbwR-T5L,4SZ9Ft--pDl,Reject
3pzvKyF42LO,4RbdgBh9gE,Accept (Poster)
bqX0pEIjdT8,4P35MfnBQIY,Reject
UDCVuM8qzlU,4Nt1F3qf9Gn,Reject
xtRKCUKF3kT,4NNQ3l2hbN0,Reject
l3q4iczw1aT,4K_NaDAHc0d,Reject
ayTZGWuN7Qa,4JLiaohIk9,Reject
ONKkoXxAMSA,4IwieFS44l,Accept (Poster)
1DzVgEGyNe,4I5THWNSjC,Reject
MkUtlPJPl4x,4HGL3H9eL9U,Reject
MFt1eD_513,4D4Rjrwaw3q,Reject
Jc7rLAHzzZD,4CxsUBDQJqv,Reject
VrziCp9e44R,4CqesJ7GO7Q,Reject
ZDVjQehB4JE,4AWko4A35ss,Reject
_buiDLO_l9,4ADnf1HqIw,Reject
uA_KA4HMttZ,49mMdsxkPlD,Reject
bTt2sFKuOGy,49V11oUejQ,Reject
Tq_C6TJmSs,48goXfYCVFX,Reject
qw_VOwOwT--,45uOPa46Kh,Accept (Poster)
3v_pU3bjFbd,45NZvF1UHam,Accept (Poster)
r9UycRsT4I,43VKWxg_Sqr,Accept (Poster)
NMaootPkaQ,42kiJ7n_8xO,Accept (Poster)
LHrdykpZ9_q,412_KkkGjJ4,Reject
EnTsTevQuy,3zaVN0M0BIb,Reject
VpoUZGidlO,3xUBgZQ04X,Reject
wG6MSEQZa5,3uiR9bkbDjL,Reject
cCpxBE-eZjm,3u3ny6UYmjy,Reject
QWtaUWlCRN,3teh9zI0j4L,Reject
gNsdl7bMrOm,3tFAs5E-Pe,Accept (Poster)
sGliUlczcs,3rRgu7OGgBI,Reject
5cXaeN8qXc,3q5IqUrkcF,Accept (Poster)
1hS_L-LMeNf,3nSU-sDEOG9,Reject
ovr0xOEXQv,3k20LAiHYL2,Accept (Poster)
k1YhW4b8EaR,3jjmdp7Hha,Accept (Poster)
7ccTtZVyR-c,3jJKpFbLkU2,Reject
J8VFUgsx9x,3hGNqpI4WS,Accept (Poster)
GcuNvXL4OL,3eNrIs9I78x,Reject
uKygYK9_iXe,3c3EhwbKoXw,Reject
NJAtzIpLdUG,3ZeGLibhFo0,Reject
L5BS8isuUhz,3YdNZD5dMxI,Reject
NLWSul354f,3YQAVD9_Dz3,Reject
VcEDVbgeNwi,3X64RLgzY6O,Accept (Poster)
ED9PPSWm7vQ,3Wp8HM2CNdR,Reject
uuRm_sl0SrT,3UTezOEABr,Reject
x57idlx9YKX,3UDSdyIcBDA,Accept (Spotlight)
Y-CP-K-ful4,3T9iFICe0Y9,Accept (Poster)
0YFv99Y4U_K,3SqrRe8FWQ-,Accept (Poster)
B8_e7jdS_as,3SV-ZePhnZM,Accept (Poster)
bjQil2Jac7Z,3RLN4EPMdYd,Accept (Poster)
dUFtrFWq19,3R--2TdxMps,Reject
tcByIPzVmTJ,3LujMJM9EMp,Reject
oW4FaW6ip4,3JI45wPuReY,Reject
in8rKOZ9QG3,3InxcRQsYLf,Reject
7y4AWxOKPt,3GYfIYvNNhL,Reject
7Te5Wq2-IJ3,3FkrodAXdk,Reject
MMyr9n6HY2M,3FK30d5BZdu,Reject
0-1SLUZBdQ3,3FAl0W6gZ_e,Reject
HeanbzkC4A6,3F0Qm7TzNDM,Reject
oCzyFee_vS,3EM0a2wC-jo,Reject
-eIobsWaysw,3Aoft6NWFej,Accept (Spotlight)
FpT3-bW3bd4,3AOj0RCNC2,Accept (Oral)
8A9GQOZhX_C,389rLpWoOlG,Reject
7VkgQvePCg7,37nvvqkCo5,Accept (Spotlight)
BEJpmn_TRTJ,37Fh1MiR5Ze,Reject
6FEB9sWzHh,34KAZ9HbJco,Reject
YXNa7eLLuq,33rtZ4Sjwjn,Accept (Poster)
p2uXfE_Aqq,33TBJachvOX,Reject
P-rfT5kPalR,30SS5VjvhrZ,Reject
5YO54WW3vje,30I4Azqc_oP,Reject
Pr5SEPMDlxL,30EvkP2aQLD,Accept (Spotlight)
FiEH1JD6Bx6,3-a23gHXQmr,Reject
sUMZT72VD7d,2wjKRmraNan,Reject
jjeP-5rSKpd,2rcgRSAa1A3,Reject
DH8fKODCp7,2nm0fGwWBMr,Reject
BrD2Jxo7eD,2m0g1wEafh,Accept (Spotlight)
xAg8qFgNyh4,2kImxCmYBic,Reject
I8Pfoj__WFw,2isb_482lP,Reject
JbOeK1pZDj,2ioNazs6lvw,Reject
93iQ0Ft4pyc,2hT6Fbbwh6,Reject
MB4sea5sHr,2d34y5bRWxB,Reject
0hDkvlep_H,2_Z6MECjPEa,Reject
xIv-EoOtKH,2VXyy9mIyU3,Accept (Poster)
J80hmqFQSXx,2V1ATRzaZQU,Reject
ODNj8Uf9nDZ,2NU7a9AHo-6,Reject
VbQvSSxr_c3,2NHl-ETnHxk,Reject
_IlWYp7LOMY,2LiGI26kRdt,Reject
xur_phdFrhS,2LBhynkS2SC,Reject
_Tg7uKNJ5L6,2KSsaPGemn2,Reject
1NkNGqpYWoh,2K5WDVL2KI,Reject
elk4aNRfgYF,2Id6XxTjz7c,Reject
3wevBOVcqs,2HLTMwxOxwe,Reject
14ovF4aP1MQ,2G9u-wu2tXP,Reject
vZhNXgQRSYB,2Ey_1FeNtOC,Reject
eGUetFiNk3g,2CjEVW-RGOJ,Accept (Poster)
Lp3nfQ50P9Z,2AL06y9cDE-,Accept (Poster)
gGEtOvN6-j,27acGyyI1BY,Accept (Poster)
fipWpA9SKgi,26WnoE4hjS,Reject
YallLuFr3Ua,25OSRH9H0Gi,Reject
srWRKFK85zU,24-DxeAe2af,Reject
1oDRR8VrrQo,23ZjUGpjcc,Accept (Poster)
qZ-mP6r9EC,2234Pp-9ikZ,Reject
yvcLpJBPkV,21aG-pxQWa,Reject
4ZlfETccZqS,20qC5K2ICZL,Reject
rTHkHJ9Rfao,1yXhko8GZEE,Reject
iHM70cRWDW,1yDrpckYHnN,Reject
j6yD6eMB01u,1wtC_X12XXC,Reject
by68tEDV_BF,1toB0Fo9CZy,Reject
YwizLtkQ2lO,1sJWR4y1lG,Reject
daJhnGNaPJS,1s1T7xHc5l6,Reject
mMJTM4le-fI,1rxHOBjeDUW,Accept (Poster)
i6ugmXgcEh,1qJtBS8QF9,Reject
lTpdDDw7zjj,1ibNKMp8SKc,Reject
OkSo0oNgqB8,1hkYtDXAgOZ,Reject
sP8OBKT0pzX,1flmvXGGJaa,Reject
431GWQk5GMD,1eKz1kjHO1,Reject
bpgYUcvJa_u,1dm_j4ciZp,Reject
9cFGoP8uZA,1cEEqSp9kXV,Reject
lLukzeW8DaO,1YLJDvSx6J4,Accept (Spotlight)
rDimkNS_DhS,1UtnrqVUeNE,Reject
erHYQ9Z-ACF,1TIrbngpW0x,Reject
rRwTsnDn0D,1Q-CqRjUzf,Reject
7_KLG7EgJd,1P2KAvsE59b,Reject
AokyzS6tMEM,1OQ90khuUGZ,Reject
NDZd-r7WJyn,1OP1kReyL56,Reject
G29xmWVkKwo,1OCwJdJSnSA,Reject
PUP4kENQ9N-,1OCTOShAmqB,Accept (Poster)
AYXoPOQ4lQ,1NRMmEUyXMu,Reject
taPlDubAAg,1MJPtHogkwX,Reject
frgNg4eJunf,1Kxxduqpd3E,Reject
WvBRIdbi07i,1Jv6b0Zq3qi,Accept (Poster)
Ih_2IdD6U8,1IBgFQbj7y,Reject
RSvLhREmBG,1GTma8HwlYp,Accept (Poster)
NnEVCHLFH8,1FvkSpWosOl,Accept (Poster)
QB6ndrc1cF,1Fqg133qRaI,Accept (Poster)
aRmVwKH7Gz,1EVb8XRBDNr,Reject
b5RAHLmJLaW,1AyPW2Emp6,Reject
EtjqF8jOsN4,1AoMhc_9jER,Accept (Poster)
6CyjKH5iZYb,19drPzGV691,Reject
teFA2T2dTp,193sEnKY1ij,Accept (Poster)
QSKzdFINusO,17VnwXYZyhH,Accept (Poster)
vrCmu1Ur20v,160xFQdp7HR,Reject
49yTTaXsOl,14nC8HNd4Ts,Reject
f2fvTFX0GUO,10XWPuAro86,Reject
LicgLzNpYLm,1-j4VLSHApJ,Reject
5NszmFbdJ_,1-Mh-cWROZ,Reject
hX2-PlsnZeq,0zvfm-nZqQs,Accept (Spotlight)
KoP_b6WghXQ,0z1HScLBEpb,Reject
RDtcf6hkYy2,0xdQXkz69x9,Reject
EwPfvVf0rno,0vO-u0sucRF,Reject
9Uv76d8u7TH,0rNLjXgchOC,Reject
dCgTffIf7Md,0qbEq5UBfGD,Reject
a_IPxf163Q,0pxiMpCyBtr,Accept (Poster)
HCKOxAUQdlb,0p-aRvcVs-U,Reject
q4gCQezOEc5,0owsv3F-fM,Reject
sgNrPT2oo-y,0oabwyZbOu,Accept (Poster)
SFnHUGpBoWH,0naHZ3gZSzo,Reject
yL-UVcdFGIq,0n3BaVlNsHI,Reject
nfUx-Z5K7v2,0migj5lyUZl,Reject
rCT64zZo9vB,0jPp4dKp3PL,Reject
nkq8-0WTyJq,0h9cYBqucS6,Reject
gntHm9nCNh,0gfSzsRDZFw,Reject
HsbRzjQjP27,0fqoSxXBwI6,Reject
eeDyWNfakU_,0cmMMy8J5q,Accept (Poster)
Ar9lsXtzqQR,0aZG2VcWLY,Reject
BX8yoCjTI1V,0aW6lYOYB7d,Accept (Poster)
mdIMzPyXQKP,0_ao8yS2eBw,Reject
teRah9Yfwg,0Zxk3ynq7jE,Reject
VO-d6CtidfI,0XXpJ4OtjW,Accept (Oral)
_Kw8Nwjm9Qh,0WWj8muw_rj,Reject
d4N3Rn_Uvc,0Su7gvitc1H,Reject
k1svhpY8TCn,0SPUQoRMAvc,Reject
mLoVcgqenVf,0PtUPB9z6qK,Accept (Poster)
rHtRn3plr0y,0OlrLvrsHwQ,Accept (Poster)
cRZ97ucqYTO,0O_cQfw6uEh,Accept (Poster)
lElCevcLrF,0NQdxInFWT_,Reject
